url,label,url_length,dot_count,slash_count,subdomain_count,suspicious_keyword,special_char_count,digit_count,url_encoding_count,has_ip,is_shortened,repeated_char_count,https_present,has_at_symbol
http://sharfeenako.github.io/Netflix/,phishing,37,2,4,2,0,2,0,0,0,0,0,0,0
http://pub-8161de4a277e4ee8b532af34954224e1.r2.dev/index.html,phishing,61,3,3,2,0,4,23,0,0,0,0,0,0
http://dev-0896231214.pantheonsite.io/,phishing,38,2,3,2,0,3,10,0,0,0,0,0,0
http://pub-149d4d9c6d584b858c08016d778c9c30.r2.dev/index.html,phishing,61,3,3,2,0,4,24,0,0,0,0,0,0
http://telegram-mtle.com/login,phishing,30,1,3,1,1,2,0,0,0,0,0,0,0
https://stieamccommnunlty.com/ijotl/dtie/ciotl,phishing,46,1,5,1,0,1,0,0,0,0,0,1,0
http://pub-a7b2bb0d4b56401789d19dab90cffeaf.r2.dev/index.html,phishing,61,3,3,2,0,4,17,0,0,0,0,0,0
http://pub-74b351f44b8f484b8f04b6db2fb59ffa.r2.dev/index.html,phishing,61,3,3,2,0,4,19,0,0,0,0,0,0
http://ankuragarwal130702.github.io/netflixclone/,phishing,49,2,4,2,0,2,6,0,0,0,0,0,0
http://pub-b363eebd12344c2987bfc6e1c604a13d.r2.dev/index.html,phishing,61,3,3,2,0,4,20,0,0,0,0,0,0
http://loginscreen-att-108245.weeblysite.com/,phishing,45,2,3,2,1,4,6,0,0,0,0,0,0
https://proxy.linux.romtelecom.net/,phishing,35,3,3,3,0,3,0,0,0,0,0,1,0
https://jaiuw8uolk.weebly.com/,phishing,30,2,3,2,0,2,1,0,0,0,0,1,0
https://cdn.trytraffics.com/rdr/YWE9Mzc5Nzk0MjM3JnNlaT0zMDMxNTEzNyZ0az1sdkIyYmlZc2ZVTWVKUWp1WEhMTCZ0PTUmYz05MGFzODc2ZmQ4OWFzNWZnOGEwOXM=,phishing,136,2,4,2,0,3,14,0,0,0,0,1,0
http://emergencymail49.wixstudio.com/mycurrentlyupdate,phishing,54,2,3,2,1,2,2,0,0,0,0,0,0
http://video-virall-in.lv-reg.com/id,phishing,36,2,3,2,0,5,0,0,0,0,0,0,0
http://urlz.fr/tNCu,phishing,19,1,3,1,0,1,0,0,0,0,0,0,0
https://cdn.trytraffics.com/rdr/YWE9Mzc5Nzk0Nzk1JnNlaT0zMDYwMDk5MSZ0az1mU0lsZUZvclFuOVdEdmRDR1VieSZ0PTUmYz05MGFzODc2ZmQ4OWFzNWZnOGEwOXM=,phishing,136,2,4,2,0,3,15,0,0,0,0,1,0
http://yegomoicidde-3528.vercel.app/szo.cxxfz,phishing,45,3,3,2,0,4,4,0,0,0,0,0,0
https://cdn.trytraffics.com/rdr/YWE9Mzc3OTkyNjA1JnNlaT0xNzA3OTE4NCZ0az13MEs2cW9nbjBuMUpwNzA4bnJmRSZ0PTUmYz05MGFzODc2ZmQ4OWFzNWZnOGEwOXM=,phishing,136,2,4,2,0,3,17,0,0,0,0,1,0
http://www.brwj.cn/,phishing,19,2,3,2,0,2,0,0,0,0,1,0,0
http://www.car1997.cn/,phishing,22,2,3,2,0,2,4,0,0,0,1,0,0
https://pub-4ef5a5e6cc4a4498baa4aadbea4df574.r2.dev/index.html,phishing,62,3,3,2,0,4,15,0,0,0,0,1,0
http://page01-5ug.pages.dev/,phishing,28,2,3,2,0,3,3,0,0,0,0,0,0
http://munnoi.github.io/Netflix-clone/,phishing,38,2,4,2,0,3,0,0,0,0,0,0,0
http://www.tinyurl.com/dzad654654/,phishing,34,2,4,2,0,2,6,0,0,1,1,0,0
https://pub-4eb608ff23634f6db04102ccdc7f581d.r2.dev/index.html,phishing,62,3,3,2,0,4,20,0,0,0,0,1,0
https://pub-5bbf4b6b05af45e097d7fbc2c78e0caa.r2.dev/index.html,phishing,62,3,3,2,0,4,16,0,0,0,0,1,0
http://ledguer-logon.webflow.io/,phishing,32,2,3,2,0,3,0,0,0,0,0,0,0
http://kucuinklogin.webflow.io/,phishing,31,2,3,2,1,2,0,0,0,0,0,0,0
http://messageriedufixe12.wixsite.com/messageriedufixe12,phishing,56,2,3,2,0,2,4,0,0,0,0,0,0
https://pub-8bc76deb5c6b4e47baef0f4932eb9e1f.r2.dev/index.html,phishing,62,3,3,2,0,4,16,0,0,0,0,1,0
https://priya07choudhary.github.io/Amazon-Clone,phishing,47,2,3,2,0,3,2,0,0,0,0,1,0
http://playreha.com/public/cx/index.html,phishing,40,2,5,1,0,2,0,0,0,0,0,0,0
https://pub-b9beb95597004580babdef7ebc75c54e.r2.dev/index.html,phishing,62,3,3,2,0,4,18,0,0,0,0,1,0
https://rubin-houdlogii.github.io/,phishing,34,2,3,2,0,3,0,0,0,0,0,1,0
https://login-press-apple.dmlib.pro/,phishing,36,2,3,2,1,4,0,0,0,0,0,1,0
https://metta-masklugiyscuu.godaddysites.com/,phishing,45,2,3,2,0,3,0,0,0,0,0,1,0
https://meltamassk-luggiz.godaddysites.com/,phishing,43,2,3,2,0,3,0,0,0,0,0,1,0
https://appole.indigen.cn/store/,phishing,32,2,4,2,0,2,0,0,0,0,0,1,0
https://ebayseoinc.com/,phishing,23,1,3,1,0,1,0,0,0,0,0,1,0
